# omch2 ombh2 h ns 10^9As b0 loglike weights
9.454990588477865665e-02 2.794975869080883885e-02 7.019917347799073948e-01 9.417208834177070997e-01 2.637973997790599157e+00 1.146115204280998334e+00 0.000000000000000000e+00 -4.186308363487410134e+03
9.558733742257992383e-02 2.452158502896453762e-02 7.443536011214768600e-01 9.717707886321331756e-01 2.935156050917720805e+00 1.072752827616853644e+00 0.000000000000000000e+00 -4.112319379185172693e+03
1.234285151504549150e-01 2.796756404569917739e-02 6.890604579361349069e-01 9.618828344162887456e-01 2.425600238375813067e+00 1.000887855764761802e+00 0.000000000000000000e+00 -2.444352526685077464e+03
1.599121193072696734e-01 2.193515817016586725e-02 7.428300330881513203e-01 9.394521305976678560e-01 2.299632833153140599e+00 7.805339460034723675e-01 0.000000000000000000e+00 -4.124643687408114602e+03
1.392645943667983888e-01 2.615816680870052674e-02 6.306026936634591129e-01 9.228564789721303008e-01 2.792916365071452134e+00 8.065291509089393962e-01 0.000000000000000000e+00 -3.317277416859353707e+03
1.541703085033043485e-01 2.978302926825193014e-02 6.384590557483861284e-01 9.303414464168008324e-01 2.994464958395527177e+00 7.690831813664326111e-01 0.000000000000000000e+00 -4.308114038181691285e+03
9.714200689961932644e-02 1.887795858106027305e-02 6.385567405485078618e-01 9.256173371905604963e-01 2.893232677436542666e+00 9.623692345733281250e-01 0.000000000000000000e+00 -2.749348244326972235e+03
1.242157584245240087e-01 1.684679933501517096e-02 6.916331854658276379e-01 9.215337698904864094e-01 2.034536192710660885e+00 1.020548104593754335e+00 0.000000000000000000e+00 -4.568097665607388080e+03
1.242733460047775462e-01 2.780723243577793227e-02 6.384683158555621851e-01 9.605553254074757907e-01 2.704824798703483246e+00 8.901813630024886237e-01 0.000000000000000000e+00 -2.747242376946415789e+03
1.052132703766870542e-01 2.458346577899265389e-02 7.095699052720404465e-01 9.250540384008100192e-01 2.423648277771912607e+00 1.113903523576173615e+00 0.000000000000000000e+00 -2.935315059811052834e+03
1.449517037584579504e-01 2.298187851372424095e-02 6.632819993728684693e-01 9.464025629749440727e-01 2.330469953097294766e+00 8.490410303872800712e-01 0.000000000000000000e+00 -2.512842827527822919e+03
1.198852379768721860e-01 2.914277727495352688e-02 6.822371996509961622e-01 9.406232736088578905e-01 2.315178179772638956e+00 1.089344093698677574e+00 0.000000000000000000e+00 -4.773724444037348803e+03
9.849354814839705874e-02 2.832159336590913540e-02 7.343355648542937431e-01 9.487089822348125923e-01 2.699099191170854617e+00 1.138371211918437709e+00 0.000000000000000000e+00 -3.721936814598994260e+03
1.395357718569637251e-01 1.619079254098161960e-02 6.502864331762875372e-01 9.878499808031524498e-01 2.159669035897191502e+00 8.580365010094608280e-01 0.000000000000000000e+00 -4.456463683453309386e+03
9.382253360867542913e-02 2.547162281237888223e-02 6.612062296116461013e-01 9.900856548453260686e-01 2.133790083417740568e+00 1.300350290430211331e+00 0.000000000000000000e+00 -4.078780373517071439e+03
1.533148733533959418e-01 2.333042666514300451e-02 7.402726083907589238e-01 9.390804189477144348e-01 2.393257039606621284e+00 7.702011609436666406e-01 0.000000000000000000e+00 -4.959724472745386265e+03
8.838482015062112951e-02 1.705202513125126870e-02 7.359065556888126913e-01 9.918811260985316292e-01 2.774705910488422855e+00 1.067958967274692750e+00 0.000000000000000000e+00 -2.652700878727760482e+03
1.110309373154627494e-01 1.656055960651109035e-02 6.847971871327621640e-01 9.439670902729332402e-01 2.858485875268022447e+00 9.082249258708455786e-01 0.000000000000000000e+00 -4.629363436344377988e+03
1.057150331215828826e-01 2.270265535278676722e-02 7.219827036032475664e-01 9.732890322567029351e-01 2.510495891716851169e+00 9.812201790014446479e-01 0.000000000000000000e+00 -3.996643329812572119e+03
1.015376251459693402e-01 1.910081590221236747e-02 6.427458609604573825e-01 9.229524647451350372e-01 2.281321287425503996e+00 1.151139456039067088e+00 0.000000000000000000e+00 -4.651613533247244959e+03
1.074520885444494450e-01 1.613399716561490435e-02 6.809901073987872921e-01 9.328313643970905789e-01 2.354832352905534165e+00 1.031356412709795389e+00 0.000000000000000000e+00 -3.108460020352958963e+03
1.122857981564087948e-01 1.791897900041925645e-02 6.579252636429615553e-01 9.506438116288468132e-01 2.160638959505766898e+00 1.062381024377869743e+00 0.000000000000000000e+00 -2.572629818870147119e+03
8.236767398686202502e-02 1.961330599741759051e-02 7.053504607247846891e-01 9.731969065504464389e-01 2.834611669330986850e+00 1.169206788625998694e+00 0.000000000000000000e+00 -4.367659349739360550e+03
1.221556528784797230e-01 2.151398271474747048e-02 7.259531710549065320e-01 9.242835845450038113e-01 2.020842426020112104e+00 9.857865106500636188e-01 0.000000000000000000e+00 -4.946919562247392605e+03
9.960482885643764939e-02 1.957844024331249766e-02 6.713623646039365012e-01 9.569129008411129123e-01 2.183433961348948849e+00 1.098165585759550256e+00 0.000000000000000000e+00 -4.644320559066920396e+03
1.381187362966305177e-01 1.736582281964490007e-02 7.090260581163958520e-01 9.692390525578473692e-01 2.072285685876227745e+00 8.955771737732205473e-01 0.000000000000000000e+00 -3.093273396874011269e+03
1.012218693423296428e-01 1.678533425600606255e-02 7.246540083814037025e-01 9.389114716944546579e-01 2.379421716457598812e+00 1.006362898309275167e+00 0.000000000000000000e+00 -3.749678325197914546e+03
8.918811992846367720e-02 2.208692941090274059e-02 6.576390771837626881e-01 9.808554122230369599e-01 2.565692551380266639e+00 1.139547480041712690e+00 0.000000000000000000e+00 -3.303580766115103870e+03
9.076786686191451459e-02 1.778142025922934202e-02 6.681111497629490525e-01 9.236211080420447805e-01 2.392067649022762588e+00 1.152593788146820009e+00 0.000000000000000000e+00 -2.896301385014797233e+03
1.150416174194083818e-01 2.595244775375470103e-02 6.818730793146285940e-01 9.846273315832410056e-01 2.109491444401904836e+00 1.136425527012824066e+00 0.000000000000000000e+00 -4.365785187082645280e+03
8.460212317963815287e-02 1.510521228788215715e-02 6.372330508950830863e-01 9.525883965123332908e-01 2.417632822660980008e+00 1.175193563068958724e+00 0.000000000000000000e+00 -2.609641780091197234e+03
1.288834614124389211e-01 1.631371001547879743e-02 7.098510606881591745e-01 9.423155363435331555e-01 2.573144809449014581e+00 8.050397589730307057e-01 0.000000000000000000e+00 -2.527387568859105613e+03
1.180560701596263945e-01 2.350489486412493667e-02 6.367443258658636029e-01 9.952250864583471746e-01 2.244418443825585197e+00 9.788107599462303465e-01 0.000000000000000000e+00 -3.097330163290440851e+03
9.197635106792184656e-02 2.199463281260776934e-02 6.567483944198119206e-01 9.423360437472030338e-01 2.349559908175387068e+00 1.196341051534149269e+00 0.000000000000000000e+00 -3.725890796508373114e+03
9.020314124298402236e-02 2.183716620101059866e-02 7.386685134575942113e-01 9.643314292530305032e-01 2.680476409474266575e+00 1.108674459996068506e+00 0.000000000000000000e+00 -3.632642968000877318e+03
1.359023636584744676e-01 1.968535832153182202e-02 6.134407562034728256e-01 9.979038477775711291e-01 2.077879783033812711e+00 9.205542388616199112e-01 0.000000000000000000e+00 -3.146612061594103125e+03
1.030011718216959499e-01 2.976926532908032164e-02 7.019395924205580339e-01 9.579765027936087973e-01 2.410733095450919627e+00 1.182791948421203276e+00 0.000000000000000000e+00 -3.100231692524129812e+03
1.326600494802278596e-01 1.729685540786895376e-02 6.162890170287852465e-01 9.539392828679599257e-01 2.928293595629599899e+00 7.865984392653981860e-01 0.000000000000000000e+00 -4.832360525496647824e+03
1.583641370985784946e-01 2.730400639422783313e-02 7.444383165135687319e-01 9.647897070356983296e-01 2.582055239146924031e+00 7.418442626522194772e-01 0.000000000000000000e+00 -5.351675824214464228e+03
1.220752831032665964e-01 1.676865289543938084e-02 6.851625874439318808e-01 9.942615736190751896e-01 2.322020484910144678e+00 9.220846174457234534e-01 0.000000000000000000e+00 -3.314075201250062491e+03
1.458086765871119683e-01 2.217346526495706655e-02 7.494994669229491091e-01 9.449368389801758861e-01 2.575457847319283289e+00 8.054333063060925557e-01 0.000000000000000000e+00 -4.673952199929826747e+03
1.543386135558056926e-01 2.311354200530895547e-02 6.745694130407738909e-01 9.210330715337328167e-01 2.139091659606594309e+00 8.339654623490055929e-01 0.000000000000000000e+00 -4.502170043501828332e+03
1.020335071138158967e-01 2.864565695683527619e-02 7.481589256075384942e-01 9.470906884398492265e-01 2.563061946826377557e+00 1.125563971583446898e+00 0.000000000000000000e+00 -2.520655786670494308e+03
1.114943737035644505e-01 2.439201944093060195e-02 7.181229651427963878e-01 9.542944708872113102e-01 2.568121394876329511e+00 9.500055202029902279e-01 0.000000000000000000e+00 -3.222018949015649468e+03
9.923599164725491195e-02 1.617981962076016009e-02 7.155735340970227343e-01 9.304153646253972010e-01 2.002705303308221829e+00 1.195030216544171520e+00 0.000000000000000000e+00 -3.809067741581341579e+03
9.059052988489332825e-02 2.930062144174883781e-02 6.651686813441830548e-01 9.865524303678617768e-01 2.865618782957132460e+00 1.129893029793504811e+00 0.000000000000000000e+00 -4.329660893290532840e+03
1.281126282539015449e-01 1.521990776264135758e-02 7.165893907289503373e-01 9.459939432555810601e-01 2.453000764661818156e+00 8.141556878177258483e-01 0.000000000000000000e+00 -3.333993652702738473e+03
9.383274295225889350e-02 2.099744036624377752e-02 6.703429323671529216e-01 9.275417075881844386e-01 2.820091580638698137e+00 1.090906003321446827e+00 0.000000000000000000e+00 -3.712865317854023488e+03
1.059416469806948036e-01 2.211750369890118362e-02 7.074675984532889927e-01 9.489401652585159885e-01 2.253387256104117053e+00 1.049669882492527684e+00 0.000000000000000000e+00 -3.861133708424762517e+03
1.287808180283011861e-01 2.053269933715565904e-02 6.877264710368369283e-01 9.215693044912908194e-01 2.052230121234015492e+00 9.383952998449585081e-01 0.000000000000000000e+00 -4.368023901655414193e+03
1.181377688562538497e-01 1.568948441710179068e-02 7.120202068099532600e-01 9.662186951656357436e-01 2.248569991423964520e+00 9.697648267270306821e-01 0.000000000000000000e+00 -4.272296146087061970e+03
9.878951763996142443e-02 1.764425175996586076e-02 6.901133086966794172e-01 9.849176109784101296e-01 2.001752612338024040e+00 1.135365155695379435e+00 0.000000000000000000e+00 -3.537779548649480603e+03
1.023296539582782549e-01 1.842675327877100339e-02 6.897489472348979911e-01 9.464476751494517170e-01 2.377235004710648525e+00 1.087219904647457103e+00 0.000000000000000000e+00 -3.465273897762431261e+03
1.036617801766360342e-01 2.581833965667908876e-02 7.125274153308448488e-01 9.216906958490909130e-01 2.029445006007662755e+00 1.242362640304592869e+00 0.000000000000000000e+00 -4.112354651363812991e+03
9.759319151714580809e-02 2.869011300978169601e-02 6.124144978984540355e-01 9.546818459122138334e-01 2.675524892157214119e+00 1.164854478126196469e+00 0.000000000000000000e+00 -2.984852776448915392e+03
1.594009312574464488e-01 2.868860846429030498e-02 6.585692746926459229e-01 9.554347346562975796e-01 2.483465761423622187e+00 7.956440949750065439e-01 0.000000000000000000e+00 -4.663488524873539063e+03
9.233869400460749388e-02 2.233553005043885029e-02 6.112829888609754292e-01 9.717505795598794238e-01 2.321714175406591085e+00 1.234647492483124109e+00 0.000000000000000000e+00 -3.085367978100905930e+03
1.483015401635516262e-01 2.457263055363659993e-02 7.111589280281626069e-01 9.431219107889554643e-01 2.322054335982497442e+00 8.441543626779748344e-01 0.000000000000000000e+00 -2.390380128476434038e+03
9.973138146635754375e-02 1.818137046599743040e-02 7.224569252763501925e-01 9.292441471626293747e-01 2.322482794529323602e+00 1.056159328119243401e+00 0.000000000000000000e+00 -3.708891623431872631e+03
1.246659298640274138e-01 1.570980420023788612e-02 6.757055801803413253e-01 9.424116761747575177e-01 2.298391856566571079e+00 8.581405890943900605e-01 0.000000000000000000e+00 -4.858622968438244243e+03
1.355358133974025325e-01 2.653127278498039476e-02 6.367280533224164429e-01 9.867495620044745008e-01 2.844441947301665330e+00 7.994816720053655734e-01 0.000000000000000000e+00 -4.315335907608629896e+03
1.292733637014188419e-01 2.411420958596233871e-02 7.434296398191856392e-01 9.547952085658643062e-01 2.766529483390074873e+00 8.604711406768676962e-01 0.000000000000000000e+00 -3.246047357428433315e+03
9.728708862898194365e-02 2.487662275380664312e-02 6.874504698651294765e-01 9.706016755575079813e-01 2.230179505207757096e+00 1.188585161618404662e+00 0.000000000000000000e+00 -3.352746514051412305e+03
9.690067677281323510e-02 1.513519398506259217e-02 6.189992101066736918e-01 9.930660610267861843e-01 2.921398841976033722e+00 9.044191962011494113e-01 0.000000000000000000e+00 -3.283800973350534605e+03
8.938752186043615044e-02 1.712898281412875839e-02 6.873518900725885672e-01 9.312170050807359045e-01 2.182481229179781046e+00 1.237150504155638320e+00 0.000000000000000000e+00 -4.487861490182506714e+03
1.297770598675961340e-01 1.857251072329561825e-02 6.592657404684305611e-01 9.336910942532925528e-01 2.005116586411631374e+00 9.395535488943206337e-01 0.000000000000000000e+00 -3.235322770130177105e+03
9.609788585312489806e-02 2.160903965673203336e-02 7.402103037952958431e-01 9.432280932510437310e-01 2.357891351217990206e+00 1.132011222429295749e+00 0.000000000000000000e+00 -3.641623503829644960e+03
1.082479750125017459e-01 2.972827449031845148e-02 7.448679404840384821e-01 9.246680136590073040e-01 2.502383512173213642e+00 1.121490955282733903e+00 0.000000000000000000e+00 -3.716563872839296437e+03
1.045551428072074851e-01 2.551576388460537193e-02 6.807501184437561026e-01 9.839911814367326981e-01 2.381086034551105790e+00 1.145865542175954044e+00 0.000000000000000000e+00 -5.051796102575197438e+03
9.054344830217916917e-02 2.357713983810065875e-02 7.061578580456954191e-01 9.974612839985932400e-01 2.609697874477128199e+00 1.131404154488332425e+00 0.000000000000000000e+00 -2.416438679054709155e+03
9.330812832986290495e-02 1.963827174026932382e-02 7.154687598309913410e-01 9.333520558832056890e-01 2.407876535752358382e+00 1.115348204342636151e+00 0.000000000000000000e+00 -4.488567165510315135e+03
1.255356298574533402e-01 2.194937541692344035e-02 7.319835923125990185e-01 9.981759107187526681e-01 2.712020604851538064e+00 8.535424310404364778e-01 0.000000000000000000e+00 -2.651603404998939368e+03
9.476452710779004196e-02 2.793658519699845563e-02 7.174458860069661270e-01 9.728430801248288962e-01 2.819311981307199400e+00 1.091255062089445449e+00 0.000000000000000000e+00 -2.559189629020730990e+03
1.346774576199935569e-01 2.853067009020966716e-02 7.290207132181055760e-01 9.765995448792229583e-01 2.698198846067727086e+00 8.146724637722180251e-01 0.000000000000000000e+00 -4.335392082992145333e+03
1.347169117384661996e-01 1.550884948742790523e-02 6.486979154930444524e-01 9.202995701337213230e-01 2.242666431294530138e+00 8.472717525805858463e-01 0.000000000000000000e+00 -3.021485894320378520e+03
1.553156728757087990e-01 2.806545610123628576e-02 7.309917720950869224e-01 9.869287293269557448e-01 2.146641099586908297e+00 8.637630569721884699e-01 0.000000000000000000e+00 -4.071856729103767066e+03
1.339878427871740718e-01 1.938621272858153180e-02 6.368073600893162656e-01 9.499066560938137505e-01 2.363582509389354769e+00 8.525681393856283652e-01 0.000000000000000000e+00 -3.016196038702893475e+03
1.032339689171182240e-01 2.477558150515413865e-02 7.241134209795150323e-01 9.880931731628550541e-01 2.797558368179467347e+00 1.041297722490026612e+00 0.000000000000000000e+00 -5.146143290539790542e+03
9.621952908188870224e-02 2.582542937092552685e-02 6.971265639294580430e-01 9.427478563619757779e-01 2.784102266212263199e+00 1.071349154899314815e+00 0.000000000000000000e+00 -2.391883582526534155e+03
1.091946975595841501e-01 1.676328922437623353e-02 7.101225255664492808e-01 9.608997277957911365e-01 2.288646768776340767e+00 9.544161222845493064e-01 0.000000000000000000e+00 -3.917335796513381865e+03
