# loglike weights omch2 ombh2 h ns 10^9As b0
1.162368428294923151e-01 1.896394760781141761e-02 6.504646538883673834e-01 9.578827892901328189e-01 2.486567912961227478e+00 9.883530362228822863e-01 1.253096367987042244e-04 -3.924906442599847001e+00
1.127165417551911769e-01 1.920214059934132605e-02 6.533699186913676238e-01 9.833743385306978890e-01 2.504354002314181038e+00 1.002201462193803128e+00 9.323727892136471221e-05 -4.220546581206400916e+00
1.083447513454868227e-01 1.802113478242392541e-02 6.237602215902485758e-01 9.820005226360050132e-01 2.631828309290678458e+00 1.001568515725457686e+00 1.970368039184909018e-04 -3.472303678140342686e+00
1.191616172954309549e-01 2.167617919187927317e-02 6.608682792973865627e-01 9.597314554525602226e-01 2.525425869585791183e+00 9.844910044177953568e-01 1.479700866558610701e-04 -3.758684075205008579e+00
1.267988913367122383e-01 2.478415834852894933e-02 7.016145084697944512e-01 9.627072309827940932e-01 2.331170826491897774e+00 9.981347519390662004e-01 1.455469818279448791e-04 -3.775195277698597529e+00
1.142749744466560191e-01 1.884293469253096875e-02 6.562875905678926536e-01 9.787750136601399698e-01 2.412851919493073982e+00 1.009890659809122182e+00 5.238186805096220467e-05 -4.797133709467400919e+00
1.333378462701540479e-01 2.671295511413418478e-02 7.089733017668968795e-01 9.352108348095665713e-01 2.316281225155401913e+00 9.868221875176981239e-01 5.471737848371816681e-05 -4.753512847010673781e+00
1.130715309319543782e-01 2.129413545563746055e-02 6.512926155326820288e-01 9.894058554617426449e-01 2.540039290664406924e+00 1.010807289400363462e+00 5.430670890007361664e-05 -4.761046439555109089e+00
1.308955686050291278e-01 2.552267331724767871e-02 7.057512691981426833e-01 9.383408870038307814e-01 2.357606636337592487e+00 9.808210864844918442e-01 8.180345037034540364e-05 -4.351374788064867438e+00
1.117112619826773207e-01 1.996232495920295669e-02 6.543463293370757050e-01 9.908651477045514744e-01 2.497690854720790554e+00 1.016627676203464725e+00 1.171622412942525374e-04 -3.992134559373832658e+00
1.222652278518869262e-01 2.239723487618423131e-02 6.831488688252016495e-01 9.650778527312636745e-01 2.319896655221199033e+00 1.012552730107167509e+00 8.704799778118874878e-05 -4.289234546191365460e+00
1.326596542922306443e-01 2.625925698497547783e-02 7.086535791201282741e-01 9.381440018414357596e-01 2.290989232691345912e+00 9.927887732270902488e-01 1.487242756113493162e-04 -3.753600118946721853e+00
1.219845779635882338e-01 2.240571057673129696e-02 6.697935519632323143e-01 9.577473134137423072e-01 2.405646050641405687e+00 9.989743530165480223e-01 1.331336487692470251e-04 -3.864340709716425071e+00
1.120095836518461563e-01 1.914963622705040044e-02 6.418556644006430112e-01 9.868677953996343177e-01 2.506868233302682825e+00 1.008368733309433551e+00 7.121717265011075324e-05 -4.489960233107951559e+00
1.132917373992260723e-01 1.812354097634659086e-02 6.396567915185804587e-01 9.614574157196816850e-01 2.548452286732936223e+00 9.889019131299515708e-01 6.303533290807618273e-05 -4.611998802360163907e+00
1.249531427675461270e-01 2.267947386098653761e-02 6.864807662345159267e-01 9.534518227734630758e-01 2.306881260364654462e+00 1.004003346079672898e+00 1.061383835544262900e-04 -4.090950463439058993e+00
1.262808663373252427e-01 2.451551038015076928e-02 6.876939004602904415e-01 9.512853967300689551e-01 2.376532619064561480e+00 9.943741748396572877e-01 1.021147756774583998e-04 -4.129596778947714597e+00
1.174902024700971159e-01 1.974173340241784300e-02 6.540445630180837799e-01 9.630487113081949158e-01 2.450653087715521039e+00 9.936426862297305096e-01 1.027332907190540214e-04 -4.123557991937538247e+00
1.081849425243913004e-01 1.834495934948559420e-02 6.259529130656902307e-01 9.881091568361932698e-01 2.617751507767759556e+00 1.006305011290610896e+00 1.243618984658157410e-04 -3.932498360388660963e+00
1.218912001319065186e-01 2.225604280098963939e-02 6.736568754008787074e-01 9.558800364495770863e-01 2.443948638685696118e+00 9.870405985741436128e-01 8.853884584130025182e-05 -4.272252819581040306e+00
1.240464774049010732e-01 2.321104316655007299e-02 6.897148905895912341e-01 9.649488991858423681e-01 2.358622185791268144e+00 9.971141259392020118e-01 9.545293791474835591e-05 -4.197060882032285889e+00
1.216903855715958660e-01 2.327558596773323524e-02 6.798005197872307726e-01 9.679094772762361076e-01 2.457720646991885083e+00 9.899305928814163824e-01 5.115592945512280527e-05 -4.820815802795161531e+00
1.091940467547830862e-01 1.899364932342726894e-02 6.368334386894516363e-01 9.895636933294265081e-01 2.592278189376431285e+00 1.008522549184863948e+00 2.627135726661786685e-04 -3.184629849963339865e+00
1.275362401375560728e-01 2.385319631839395021e-02 6.881553930768125049e-01 9.372150580644439399e-01 2.398567687923507386e+00 9.811278677848702667e-01 1.611458379930379061e-04 -3.673384430335215001e+00
1.298574149505161146e-01 2.522456811597108273e-02 7.076629539411246617e-01 9.526397732337226198e-01 2.284580622112725834e+00 9.981572482348879394e-01 6.302747380140005557e-05 -4.612123487933831534e+00
1.107720229869621348e-01 1.924232905567672958e-02 6.374161746444845233e-01 9.758813774302823596e-01 2.651489400063423485e+00 9.897243605247120213e-01 1.219249674016993634e-04 -3.952288377118029494e+00
1.260354613956377046e-01 2.524373245517291114e-02 7.002472695714136997e-01 9.640631279974339884e-01 2.347329039485748226e+00 1.004095502101362447e+00 1.240105831935455936e-04 -3.935327301052441218e+00
1.201456335398952691e-01 2.176163331139183837e-02 6.676079668362894237e-01 9.630696542645115210e-01 2.481486548311258034e+00 9.857857834710730405e-01 6.382235932232639599e-05 -4.599590622798848116e+00
1.187324342484843559e-01 2.159352057277841644e-02 6.680404483431642282e-01 9.646984805839459165e-01 2.518510782276119464e+00 9.838249909037214413e-01 6.215396038118463883e-05 -4.626079672476601345e+00
1.166877649029675335e-01 2.132688511572957205e-02 6.606944885781129706e-01 9.685201080236869320e-01 2.536686608551441235e+00 9.924315100766578635e-01 8.367955940973073332e-05 -4.328699476227891196e+00
1.258868372390695989e-01 2.267412220247865678e-02 6.815970173626073603e-01 9.388433827819889776e-01 2.424379672841151745e+00 9.762777826120785374e-01 8.250884385908787561e-05 -4.342788725463278432e+00
1.275516405830239286e-01 2.441726308076488591e-02 6.974690837455786996e-01 9.608419619908680209e-01 2.290920959964293679e+00 1.002294805338055150e+00 1.666255742400201431e-04 -3.639944986555932793e+00
1.180367619137872581e-01 2.256400122334011743e-02 6.751422560530573325e-01 9.795553520232367362e-01 2.447968937518828270e+00 1.008087376967627957e+00 1.718059157181690702e-04 -3.609328768643707441e+00
1.318501807434233342e-01 2.646942397028306457e-02 7.187393880661682166e-01 9.560829744088401583e-01 2.239860847522253451e+00 1.003667579303978208e+00 9.995008941780081759e-05 -4.151023255779234589e+00
1.195914733041206213e-01 2.228251431139779276e-02 6.596193089433723955e-01 9.572427335321371800e-01 2.548843162479781377e+00 9.822691110670154213e-01 1.008840886398041606e-04 -4.141721990778846063e+00
1.154150345583454529e-01 1.929388709616247990e-02 6.588811601385032857e-01 9.771736497397882637e-01 2.380463391471028256e+00 1.014341554833904535e+00 5.328249026771361566e-05 -4.780086446951783863e+00
1.322459165949992355e-01 2.580211771215976807e-02 7.115468351276186265e-01 9.433749849960618716e-01 2.297136918783048820e+00 9.868523730756590950e-01 9.291929709914127796e-05 -4.223962868057880904e+00
1.202542695512198168e-01 2.169085422812281477e-02 6.609826757675292264e-01 9.476164621849791914e-01 2.559392219038595151e+00 9.730394533910320387e-01 1.124025682210269924e-04 -4.033607425210484543e+00
1.221612791849414903e-01 2.264995532911384668e-02 6.785942320683387985e-01 9.717842242876821857e-01 2.324210681503960707e+00 1.011982173707034249e+00 8.347150858205206999e-05 -4.331188852306898873e+00
1.125371729109783253e-01 1.908781891981517834e-02 6.452096258117741012e-01 9.856967725266985170e-01 2.490758640251308442e+00 1.007087170193646575e+00 8.226798317067765987e-05 -4.345712205230423564e+00
1.203706585631661163e-01 2.309532075855447175e-02 6.720864033621833933e-01 9.644125407781085624e-01 2.442603776263950088e+00 1.003485908179661212e+00 8.503369913507300608e-05 -4.312646573017286933e+00
1.173906314704398629e-01 2.007169139282801232e-02 6.540042678751377681e-01 9.609283299250643839e-01 2.482089010606829405e+00 9.901031242235980301e-01 5.621295769924272777e-05 -4.726546916983254576e+00
1.186634211738608613e-01 2.098150841745715853e-02 6.630969146186455054e-01 9.575429441148582965e-01 2.538289186058749536e+00 9.779660877880642644e-01 8.063948647118382299e-05 -4.365705775212663120e+00
1.166883829361881342e-01 1.975572895820781882e-02 6.597739358919629815e-01 9.725793848466054436e-01 2.399186248381853570e+00 1.007512005170015712e+00 1.695003730210294568e-04 -3.622839083818440109e+00
1.261413187624602639e-01 2.553583556564289342e-02 6.949617955266004232e-01 9.655057704548540842e-01 2.378083323203028954e+00 9.974631617048824728e-01 9.593350395471590751e-05 -4.192038927025820705e+00
1.099461600987642618e-01 1.875732487577071866e-02 6.367113706257870875e-01 9.811795427844449691e-01 2.632277736836543092e+00 9.930971399864362281e-01 6.747814868249249931e-05 -4.543890389104084271e+00
1.237639950484412110e-01 2.174742191001389352e-02 6.759140223964847927e-01 9.407677800270263235e-01 2.433600453968636668e+00 9.792382549362861344e-01 1.004968395312843160e-04 -4.145567931795821615e+00
1.251411767593691993e-01 2.367987511723594965e-02 6.962888399426396813e-01 9.704131932044052222e-01 2.255895643355902536e+00 1.016507978303445414e+00 1.358909922120155674e-04 -3.843841174862535848e+00
1.134205516725505514e-01 1.988783303711182809e-02 6.535851650211401687e-01 9.818327274635137991e-01 2.453025073629185204e+00 1.015976059043107504e+00 7.651809165807314144e-05 -4.418167006215565351e+00
1.219645233758371861e-01 2.199190650488627718e-02 6.686970500834937825e-01 9.429465488512736027e-01 2.534834104083838913e+00 9.704294278486573777e-01 6.345538473599872387e-05 -4.605357154975483702e+00
1.132248684451968163e-01 1.932188347733864234e-02 6.467558879400248095e-01 9.738076912931638018e-01 2.543226388770751356e+00 9.971215905406262126e-01 6.083715430801557090e-05 -4.647493518425902970e+00
1.305251442438072340e-01 2.516561909454852544e-02 7.049386990258440511e-01 9.458772808527509124e-01 2.274237141068256918e+00 9.975665924316604594e-01 1.495064247722509168e-04 -3.748354844377999040e+00
1.198658200638204052e-01 2.287880922686366322e-02 6.796265724418403265e-01 9.805721843199798338e-01 2.368954760403107151e+00 1.016766612611338827e+00 7.784787890354041623e-05 -4.400937559382126274e+00
1.202893847429429564e-01 2.273190079744460620e-02 6.751803627868544488e-01 9.719505871123876872e-01 2.460062787438467957e+00 9.930500156787305244e-01 4.847227170003525214e-05 -4.874702294424951177e+00
1.183518686385910262e-01 2.023153177225180469e-02 6.546799524212035815e-01 9.596473978899972002e-01 2.469114244700278071e+00 9.895847372151767019e-01 1.518148910166406578e-04 -3.733032254911354819e+00
1.151883738508625993e-01 2.018630786402675695e-02 6.454321340696476117e-01 9.620678735895867861e-01 2.569244148036913256e+00 9.900967052813534064e-01 6.369686549075607085e-05 -4.601558857349631992e+00
1.084372231757910199e-01 1.872311587322876905e-02 6.374502075372656673e-01 9.903629653288735790e-01 2.601994870723536302e+00 1.008551569489494426e+00 1.404920243154693252e-04 -3.810543490625978080e+00
1.111487382362446874e-01 1.932980747445490685e-02 6.383122682527191394e-01 9.723088047173278348e-01 2.620836849079905662e+00 9.960714191980611920e-01 5.632207887099861338e-05 -4.724607588410004944e+00
1.119332806868164054e-01 2.023123330087843799e-02 6.438569602519403912e-01 9.811365570227915667e-01 2.571737266470362826e+00 1.006501751273864098e+00 7.145168419642098604e-05 -4.486672735574104287e+00
1.089358743215509268e-01 1.879377397912958617e-02 6.305443493229031526e-01 9.821226365091924038e-01 2.654935501333189229e+00 9.973513955087960348e-01 8.475705792580362768e-05 -4.315905189197021485e+00
1.272635683609851243e-01 2.540198328404507169e-02 6.988651690712257558e-01 9.562232065853508711e-01 2.381901583754390206e+00 9.925414557947542793e-01 7.372205306772097689e-05 -4.455392229401720527e+00
1.254788439258670563e-01 2.521866368744256348e-02 6.898587467507854010e-01 9.540528780087188521e-01 2.426724393071964414e+00 9.931139138211123596e-01 8.756648255895558501e-05 -4.283295905815619697e+00
1.229246239231320259e-01 2.170300703602324674e-02 6.722605484590430391e-01 9.499748029785045622e-01 2.439562464963051625e+00 9.798949581752178783e-01 8.665701931894404843e-05 -4.293736190749825710e+00
1.290656574024332537e-01 2.625745476528976163e-02 7.007171550171776842e-01 9.555760426031165711e-01 2.319004451328596339e+00 1.002158655652789943e+00 1.118861193289479467e-04 -4.038212649044653269e+00
1.176588054073308964e-01 2.253561042438587819e-02 6.784038618456482705e-01 9.830553808613802236e-01 2.425813180164021254e+00 1.013262058386919406e+00 5.534769748136682878e-05 -4.742059152313820469e+00
1.211573293014719804e-01 2.269725416599416290e-02 6.677885360768658352e-01 9.649988013801419351e-01 2.461405499553738885e+00 9.916577650122085918e-01 5.548754741282799067e-05 -4.739535586713135018e+00
1.261037481931355786e-01 2.328740062094161734e-02 6.811111085372341112e-01 9.482050390866294531e-01 2.359963869249348534e+00 9.926512583666602385e-01 5.235250561590347788e-05 -4.797694412411426690e+00
1.151965018258780116e-01 2.026967836379293952e-02 6.445364458321313217e-01 9.659544550028232868e-01 2.550305772855401276e+00 9.939967754053209426e-01 6.122607569504257300e-05 -4.641121039127392045e+00
1.113294780420494012e-01 1.903432821460827179e-02 6.370547036433102939e-01 9.722341170023776069e-01 2.659693264583105066e+00 9.839994945283528915e-01 1.039534271131463362e-04 -4.111751228728564023e+00
1.131039988988110229e-01 2.087758052819817939e-02 6.524998237747359209e-01 9.828943233663784973e-01 2.552512505031641954e+00 1.005190067908562579e+00 1.521396948928897320e-04 -3.730895067219925032e+00
1.139041407051510496e-01 2.050222831124476341e-02 6.490557053456419423e-01 9.687759912523877803e-01 2.600728136331015961e+00 9.909469834662021359e-01 1.241666524248552061e-04 -3.934069576898216791e+00
1.158289720456608524e-01 2.034448042225066311e-02 6.515796946586205340e-01 9.757202630339011362e-01 2.464215008165270504e+00 1.004540268173758299e+00 1.584823272550456991e-04 -3.690051124217977208e+00
1.162101377906487043e-01 2.017989390026232385e-02 6.610509793100380893e-01 9.747150724951787470e-01 2.425127133518634626e+00 1.008394292684918758e+00 1.016772292303072577e-04 -4.133890834739278652e+00
1.247789223319561852e-01 2.400831294336372088e-02 6.859755932675493106e-01 9.686910116619077415e-01 2.328341193650990348e+00 1.006375599359700335e+00 7.627482931364375370e-05 -4.421351218526226923e+00
1.185482325890008376e-01 2.181608065226601015e-02 6.778076112355764238e-01 9.836165580057029123e-01 2.336808216755188461e+00 1.022409501064494908e+00 1.336928759009247954e-04 -3.860149012873801855e+00
1.151226519073982463e-01 2.017075523772961232e-02 6.613649147552091989e-01 9.863104917388691995e-01 2.418863253582406170e+00 1.012073021304913834e+00 1.194515471960255298e-04 -3.972783384996026790e+00
1.312180646047685917e-01 2.570917542188030230e-02 7.028765725177454904e-01 9.497097084921817256e-01 2.262541472637861872e+00 1.000726505634589092e+00 1.027396519915138313e-04 -4.123496073590742661e+00
1.308936567125840722e-01 2.519173846190115792e-02 7.072775619058663255e-01 9.408431508301960955e-01 2.293779129480135737e+00 9.933045463901524208e-01 6.520041999300539310e-05 -4.578228300828190100e+00
1.330235200927317729e-01 2.612146410796865534e-02 7.069802580608361975e-01 9.360660393462135742e-01 2.304201108817587773e+00 9.866312843396887189e-01 8.985625017133445555e-05 -4.257483038255036156e+00
1.169380224103013649e-01 2.195713371116503332e-02 6.593601980794538964e-01 9.808230284926449105e-01 2.472829086477114302e+00 1.007120783022483756e+00 8.082379771462449474e-05 -4.363422763016735928e+00
